2	12
2	17
2	10
4	18
5	6
8	11
2	11
8	13
7	21
11	15
2	3
14	15
14	21
3	4
3	9
5	8
10	11
4	13
4	6
1	21
8	13
4	11
1	11
6	8
2	6
12	25
11	18
6	10
7	12
8	11
8	19
3	9
15	17
3	5
12	16
5	11
11	21
3	13
2	3
2	8
12	15
2	4
2	12
2	19
4	25
1	7
1	5
2	19
1	5
3	6
9	13
2	13
3	6
14	23
10	12
4	10
11	18
9	14
10	12
2	9
6	11
8	13
4	11
5	9
2	15
12	18
6	17
3	5
8	18
12	14
6	8
1	8
4	14
5	14
1	18
8	14
18	21
3	7
6	8
6	24
5	9
4	6
2	15
6	12
6	16
6	11
7	15
12	17
10	13
3	4
3	13
3	6
5	8
6	22
10	16
12	21
8	9
6	16
12	20
7	15
1	8
8	11
11	12
3	11
11	16
10	16
16	23
17	18
8	11
1	6
6	16
4	12
1	23
5	9
2	7
7	11
10	18
3	5
3	7
1	3
15	20
9	15
5	9
11	20
8	16
2	4
1	5
5	13
11	20
2	3
5	7
7	11
3	13
20	23
17	18
5	15
2	13
1	6
7	16
7	9
3	15
1	6
2	10
2	5
1	13
13	14
2	13
4	7
1	5
2	13
7	10
1	2
5	6
3	8
15	18
13	15
1	5
3	19
5	13
7	12
4	10
7	17
1	11
10	12
3	7
10	13
9	12
2	6
1	4
4	7
1	17
2	8
1	22
7	23
2	7
6	19
13	25
9	12
5	22
5	13
7	16
2	11
4	18
14	19
2	14
8	10
2	9
7	16
5	6
1	12
3	12
14	15
11	15
2	4
4	9
2	5
5	12
2	3
4	16
12	21
9	11
6	8
2	4
7	13
7	8
4	7
3	19
5	21
6	7
4	10
7	14
3	6
1	19
15	20
7	8
6	10
3	21
6	21
20	22
1	16
11	16
2	9
2	11
9	10
26	27
10	22
3	9
2	5
2	10
5	12
2	12
3	8
1	7
1	8
6	11
6	17
14	18
12	14
1	5
6	8
12	13
9	21
3	7
3	10
3	18
2	5
4	12
4	21
3	18
1	3
10	19
2	11
6	9
4	8
6	9
3	14
3	5
2	3
4	6
4	12
12	14
12	23
4	10
8	12
16	18
5	6
1	4
